line_name,operator_name,day_of_week,hour,avg_arrival_delay,avg_departure_delay,num_trips
S15,Schweizerische Bundesbahnen SBB,Wednesday,16.0,0.8062499999999999,1.3941176470588235,72
S15,Schweizerische Bundesbahnen SBB,Wednesday,17.0,1.7379629629629632,2.3629901960784316,72
S15,Schweizerische Bundesbahnen SBB,Wednesday,18.0,0.970601851851852,1.531372549019608,72
S15,Schweizerische Bundesbahnen SBB,Wednesday,19.0,1.0814814814814815,1.6262254901960784,72
S15,Schweizerische Bundesbahnen SBB,Wednesday,20.0,0.23425925925925928,0.7678921568627451,72
S15,Schweizerische Bundesbahnen SBB,Wednesday,21.0,0.3896464646464647,0.9628415300546448,66
S15,Schweizerische Bundesbahnen SBB,Wednesday,22.0,0.34924242424242424,0.8571428571428571,46
S15,Schweizerische Bundesbahnen SBB,Wednesday,23.0,0.8803030303030304,1.3845238095238095,46
S16,Schweizerische Bundesbahnen SBB,Friday,0.0,0.44031007751937984,0.9125,43
S16,Schweizerische Bundesbahnen SBB,Friday,1.0,-0.3083333333333333,2.35,2
S16,Schweizerische Bundesbahnen SBB,Friday,4.0,0.1958333333333333,0.7236111111111111,12
S16,Schweizerische Bundesbahnen SBB,Friday,5.0,0.4846666666666667,1.047517730496454,50
S16,Schweizerische Bundesbahnen SBB,Friday,6.0,0.5178030303030303,0.9766666666666668,44
S16,Schweizerische Bundesbahnen SBB,Friday,7.0,1.4738636363636362,2.0300000000000002,44
S16,Schweizerische Bundesbahnen SBB,Friday,8.0,0.9946969696969696,1.5683333333333334,44
S16,Schweizerische Bundesbahnen SBB,Friday,9.0,0.9924242424242423,1.4324999999999999,44
S16,Schweizerische Bundesbahnen SBB,Friday,10.0,0.615909090909091,1.1279166666666667,44
S16,Schweizerische Bundesbahnen SBB,Friday,11.0,0.38409090909090904,0.9070833333333332,44
S16,Schweizerische Bundesbahnen SBB,Friday,12.0,0.5284090909090909,1.1016666666666668,44
S16,Schweizerische Bundesbahnen SBB,Friday,13.0,0.6598484848484849,1.1804166666666667,44
S16,Schweizerische Bundesbahnen SBB,Friday,14.0,1.0696969696969698,1.7083333333333333,44
S16,Schweizerische Bundesbahnen SBB,Friday,15.0,0.571969696969697,1.1329166666666666,44
S16,Schweizerische Bundesbahnen SBB,Friday,16.0,1.2026515151515151,1.7933333333333334,44
S16,Schweizerische Bundesbahnen SBB,Friday,17.0,1.1272727272727272,1.7245833333333334,44
S16,Schweizerische Bundesbahnen SBB,Friday,18.0,1.0731060606060607,1.65375,44
S16,Schweizerische Bundesbahnen SBB,Friday,19.0,0.6481060606060606,1.1641666666666666,44
S16,Schweizerische Bundesbahnen SBB,Friday,20.0,0.25492424242424244,0.7729166666666667,44
S16,Schweizerische Bundesbahnen SBB,Friday,21.0,0.540530303030303,1.06125,44
S16,Schweizerische Bundesbahnen SBB,Friday,22.0,0.928125,1.5333333333333334,48
S16,Schweizerische Bundesbahnen SBB,Friday,23.0,0.5694444444444444,0.9950757575757575,48
S16,Schweizerische Bundesbahnen SBB,Monday,0.0,0.37790697674418605,0.8545833333333335,43
S16,Schweizerische Bundesbahnen SBB,Monday,1.0,-0.09999999999999998,2.6666666666666665,2
S16,Schweizerische Bundesbahnen SBB,Monday,4.0,0.2777777777777778,0.8152777777777778,12
S16,Schweizerische Bundesbahnen SBB,Monday,5.0,0.316,0.8290780141843972,50
S16,Schweizerische Bundesbahnen SBB,Monday,6.0,0.45,1.0058333333333334,44
S16,Schweizerische Bundesbahnen SBB,Monday,7.0,1.2795454545454545,1.8279166666666669,44
S16,Schweizerische Bundesbahnen SBB,Monday,8.0,1.0666666666666667,1.65375,44
S16,Schweizerische Bundesbahnen SBB,Monday,9.0,1.6,2.1079166666666667,44
S16,Schweizerische Bundesbahnen SBB,Monday,10.0,1.1731060606060606,1.6670833333333335,44
S16,Schweizerische Bundesbahnen SBB,Monday,11.0,0.4856060606060606,1.0366666666666666,44
S16,Schweizerische Bundesbahnen SBB,Monday,12.0,0.30227272727272725,0.8387499999999999,44
S16,Schweizerische Bundesbahnen SBB,Monday,13.0,0.4053030303030303,0.9829166666666668,44
S16,Schweizerische Bundesbahnen SBB,Monday,14.0,0.9196969696969698,1.4966666666666666,44
S16,Schweizerische Bundesbahnen SBB,Monday,15.0,1.3723484848484848,1.815,44
S16,Schweizerische Bundesbahnen SBB,Monday,16.0,0.625,1.2208333333333334,44
S16,Schweizerische Bundesbahnen SBB,Monday,17.0,0.7746212121212122,1.2970833333333334,44
S16,Schweizerische Bundesbahnen SBB,Monday,18.0,0.6185606060606061,1.155,44
S16,Schweizerische Bundesbahnen SBB,Monday,19.0,0.7840909090909091,1.3475,44
S16,Schweizerische Bundesbahnen SBB,Monday,20.0,0.6859848484848485,1.18375,44
S16,Schweizerische Bundesbahnen SBB,Monday,21.0,0.5291666666666667,0.9954166666666666,44
S16,Schweizerische Bundesbahnen SBB,Monday,22.0,0.5604166666666667,1.106439393939394,48
S16,Schweizerische Bundesbahnen SBB,Monday,23.0,0.278125,0.7977272727272727,48
S16,Schweizerische Bundesbahnen SBB,Saturday,0.0,0.5925,1.099561403508772,40
S16,Schweizerische Bundesbahnen SBB,Saturday,1.0,0.5233333333333332,1.1833333333333333,5
S16,Schweizerische Bundesbahnen SBB,Saturday,4.0,0.775,1.2944444444444445,12
S16,Schweizerische Bundesbahnen SBB,Saturday,5.0,0.286,0.7521276595744681,50
S16,Schweizerische Bundesbahnen SBB,Saturday,6.0,0.11174242424242425,0.6287499999999999,44
S16,Schweizerische Bundesbahnen SBB,Saturday,7.0,0.2818181818181818,0.8033333333333333,44
S16,Schweizerische Bundesbahnen SBB,Saturday,8.0,0.2981060606060606,0.8054166666666667,44
S16,Schweizerische Bundesbahnen SBB,Saturday,9.0,0.7579545454545454,1.3145833333333334,44
S16,Schweizerische Bundesbahnen SBB,Saturday,10.0,0.6753787878787879,1.2225,44
S16,Schweizerische Bundesbahnen SBB,Saturday,11.0,0.9094696969696969,1.4366666666666668,44
S16,Schweizerische Bundesbahnen SBB,Saturday,12.0,0.4935606060606061,1.0425,44
S16,Schweizerische Bundesbahnen SBB,Saturday,13.0,0.1946969696969697,0.7375,44
S16,Schweizerische Bundesbahnen SBB,Saturday,14.0,0.6306818181818182,1.1679166666666667,44
S16,Schweizerische Bundesbahnen SBB,Saturday,15.0,0.6018939393939394,1.1195833333333334,44
S16,Schweizerische Bundesbahnen SBB,Saturday,16.0,0.3431818181818182,0.9058333333333334,44
S16,Schweizerische Bundesbahnen SBB,Saturday,17.0,0.3776515151515152,0.9458333333333334,44
S16,Schweizerische Bundesbahnen SBB,Saturday,18.0,0.5856060606060606,1.1754166666666666,44
S16,Schweizerische Bundesbahnen SBB,Saturday,19.0,0.49621212121212116,0.9974999999999999,44
S16,Schweizerische Bundesbahnen SBB,Saturday,20.0,1.2678030303030303,1.7720833333333335,44
S16,Schweizerische Bundesbahnen SBB,Saturday,21.0,0.5875,1.02125,44
S16,Schweizerische Bundesbahnen SBB,Saturday,22.0,0.26458333333333334,0.8310606060606059,48
S16,Schweizerische Bundesbahnen SBB,Saturday,23.0,0.6347222222222223,1.2090909090909092,48
S16,Schweizerische Bundesbahnen SBB,Sunday,0.0,0.375,0.8942982456140351,40
S16,Schweizerische Bundesbahnen SBB,Sunday,1.0,0.030000000000000006,0.9277777777777777,5
S16,Schweizerische Bundesbahnen SBB,Sunday,4.0,0.5180555555555556,1.034722222222222,12
S16,Schweizerische Bundesbahnen SBB,Sunday,5.0,0.24866666666666667,0.7875886524822695,50
S16,Schweizerische Bundesbahnen SBB,Sunday,6.0,0.10757575757575757,0.6716666666666666,44
S16,Schweizerische Bundesbahnen SBB,Sunday,7.0,0.23825757575757575,0.76125,44
S16,Schweizerische Bundesbahnen SBB,Sunday,8.0,0.11136363636363637,0.6566666666666666,44
S16,Schweizerische Bundesbahnen SBB,Sunday,9.0,0.25227272727272726,0.74375,44
S16,Schweizerische Bundesbahnen SBB,Sunday,10.0,0.1553030303030303,0.6970833333333333,44
S16,Schweizerische Bundesbahnen SBB,Sunday,11.0,0.5268939393939394,1.1329166666666668,44
S16,Schweizerische Bundesbahnen SBB,Sunday,12.0,0.2140151515151515,0.7808333333333334,44
S16,Schweizerische Bundesbahnen SBB,Sunday,13.0,0.3234848484848485,0.8766666666666666,44
S16,Schweizerische Bundesbahnen SBB,Sunday,14.0,0.2412878787878788,0.7916666666666667,44
S16,Schweizerische Bundesbahnen SBB,Sunday,15.0,0.3325757575757576,0.85125,44
S16,Schweizerische Bundesbahnen SBB,Sunday,16.0,0.6681818181818182,1.1566666666666667,44
S16,Schweizerische Bundesbahnen SBB,Sunday,17.0,0.6594696969696969,1.1858333333333335,44
S16,Schweizerische Bundesbahnen SBB,Sunday,18.0,0.23712121212121212,0.7520833333333333,44
S16,Schweizerische Bundesbahnen SBB,Sunday,19.0,0.2765151515151515,0.8041666666666666,44
S16,Schweizerische Bundesbahnen SBB,Sunday,20.0,0.28295454545454546,0.8275,44
S16,Schweizerische Bundesbahnen SBB,Sunday,21.0,0.6170454545454546,1.13375,44
S16,Schweizerische Bundesbahnen SBB,Sunday,22.0,0.37013888888888885,0.8674242424242423,48
S16,Schweizerische Bundesbahnen SBB,Sunday,23.0,0.5083333333333334,1.025378787878788,48
S16,Schweizerische Bundesbahnen SBB,Thursday,0.0,0.5748062015503875,0.9983333333333333,43
S16,Schweizerische Bundesbahnen SBB,Thursday,1.0,-0.016666666666666663,2.7,2
S16,Schweizerische Bundesbahnen SBB,Thursday,4.0,1.7208333333333332,2.1902777777777778,12
S16,Schweizerische Bundesbahnen SBB,Thursday,5.0,0.605,1.0833333333333333,50
S16,Schweizerische Bundesbahnen SBB,Thursday,6.0,1.1337121212121213,1.6391666666666667,44
S16,Schweizerische Bundesbahnen SBB,Thursday,7.0,0.9462121212121212,1.5604166666666666,44
S16,Schweizerische Bundesbahnen SBB,Thursday,8.0,1.112878787878788,1.6770833333333333,44
S16,Schweizerische Bundesbahnen SBB,Thursday,9.0,0.6075757575757575,1.1679166666666667,44
S16,Schweizerische Bundesbahnen SBB,Thursday,10.0,0.6897727272727273,1.2379166666666666,44
S16,Schweizerische Bundesbahnen SBB,Thursday,11.0,0.6450757575757575,1.205,44
S16,Schweizerische Bundesbahnen SBB,Thursday,12.0,0.32045454545454544,0.8404166666666667,44
S16,Schweizerische Bundesbahnen SBB,Thursday,13.0,0.828409090909091,1.3475,44
S16,Schweizerische Bundesbahnen SBB,Thursday,14.0,0.8678294573643411,1.4958333333333333,44
S16,Schweizerische Bundesbahnen SBB,Thursday,15.0,0.5579545454545455,1.1091666666666666,44
S16,Schweizerische Bundesbahnen SBB,Thursday,16.0,0.9583333333333333,1.5733333333333333,44
S16,Schweizerische Bundesbahnen SBB,Thursday,17.0,0.9015151515151515,1.4141666666666666,44
S16,Schweizerische Bundesbahnen SBB,Thursday,18.0,1.340151515151515,1.8804166666666666,44
S16,Schweizerische Bundesbahnen SBB,Thursday,19.0,0.5662878787878788,1.1391666666666667,44
S16,Schweizerische Bundesbahnen SBB,Thursday,20.0,1.509469696969697,2.15,44
S16,Schweizerische Bundesbahnen SBB,Thursday,21.0,0.9030303030303031,1.3908333333333334,44
S16,Schweizerische Bundesbahnen SBB,Thursday,22.0,0.3506944444444444,0.9125,48
S16,Schweizerische Bundesbahnen SBB,Thursday,23.0,0.1951388888888889,0.7045454545454546,48
S16,Schweizerische Bundesbahnen SBB,Tuesday,0.0,0.6531007751937984,1.1300000000000001,43
S16,Schweizerische Bundesbahnen SBB,Tuesday,1.0,0.07500000000000001,2.95,2
S16,Schweizerische Bundesbahnen SBB,Tuesday,4.0,0.5083333333333334,1.0402777777777779,12
S16,Schweizerische Bundesbahnen SBB,Tuesday,5.0,0.34600000000000003,0.8606382978723405,50
S16,Schweizerische Bundesbahnen SBB,Tuesday,6.0,0.9299242424242423,1.4129166666666666,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,7.0,1.5920454545454545,2.17,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,8.0,1.9810606060606062,2.4891666666666667,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,9.0,0.8246212121212121,1.3325,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,10.0,1.584469696969697,2.058333333333333,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,11.0,0.36590909090909096,0.8741666666666668,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,12.0,0.5568181818181818,1.0858333333333334,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,13.0,0.5375,1.0033333333333334,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,14.0,0.3215909090909091,0.9154166666666667,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,15.0,0.8189393939393939,1.3387499999999999,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,16.0,0.7140151515151515,1.31375,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,17.0,1.0621212121212122,1.6741666666666668,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,18.0,1.1318181818181818,1.7654166666666664,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,19.0,0.6022727272727273,1.1079166666666667,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,20.0,0.08863636363636364,0.5970833333333333,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,21.0,0.5681818181818182,1.0550000000000002,44
S16,Schweizerische Bundesbahnen SBB,Tuesday,22.0,0.8586805555555556,1.388257575757576,48
S16,Schweizerische Bundesbahnen SBB,Tuesday,23.0,0.8795138888888889,1.419318181818182,48
S16,Schweizerische Bundesbahnen SBB,Wednesday,0.0,0.4116279069767442,0.8729166666666666,43
S16,Schweizerische Bundesbahnen SBB,Wednesday,1.0,0.5166666666666667,3.566666666666667,2
S16,Schweizerische Bundesbahnen SBB,Wednesday,4.0,3.0749999999999997,3.5305555555555554,12
S16,Schweizerische Bundesbahnen SBB,Wednesday,5.0,1.1113333333333335,1.5904255319148937,50
S16,Schweizerische Bundesbahnen SBB,Wednesday,6.0,0.9159090909090909,1.4725,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,7.0,1.4571969696969695,1.9954166666666666,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,8.0,1.5791666666666666,2.1783333333333332,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,9.0,0.6325757575757576,1.2179166666666668,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,10.0,0.29583333333333334,0.8795833333333333,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,11.0,0.2503787878787879,0.7958333333333333,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,12.0,0.6575757575757576,1.2070833333333333,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,13.0,0.7928030303030303,1.24625,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,14.0,1.0329545454545455,1.54125,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,15.0,0.8863636363636364,1.4758333333333333,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,16.0,1.544318181818182,2.0883333333333334,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,17.0,1.4734848484848484,2.01875,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,18.0,1.9848484848484846,2.445,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,19.0,0.5140151515151515,1.0825,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,20.0,0.4871212121212121,1.035,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,21.0,0.4553030303030303,0.9216666666666666,44
S16,Schweizerische Bundesbahnen SBB,Wednesday,22.0,0.6381944444444444,1.181439393939394,48
S16,Schweizerische Bundesbahnen SBB,Wednesday,23.0,0.5604166666666667,1.0098484848484848,48
S17,Aargau Verkehr AG,Friday,0.0,0.5180701754385965,0.8812260536398469,95
S17,Aargau Verkehr AG,Friday,1.0,-0.3444444444444444,0.175,3
S17,Aargau Verkehr AG,Friday,4.0,0.4958333333333333,0.95,4
S17,Aargau Verkehr AG,Friday,5.0,0.6855392156862745,1.0361979166666666,68
S17,Aargau Verkehr AG,Friday,6.0,0.9204260651629073,1.3226190476190476,133
S17,Aargau Verkehr AG,Friday,7.0,1.3894675925925926,1.8213930348258707,144
S17,Aargau Verkehr AG,Friday,8.0,1.7584523809523809,2.1191919191919193,140
S17,Aargau Verkehr AG,Friday,9.0,1.8057142857142858,2.2289141414141413,140
S17,Aargau Verkehr AG,Friday,10.0,0.908452380952381,1.2126262626262625,140
S17,Aargau Verkehr AG,Friday,11.0,1.044047619047619,1.381060606060606,140
S17,Aargau Verkehr AG,Friday,12.0,1.3335714285714284,1.6546717171717171,140
S17,Aargau Verkehr AG,Friday,13.0,1.1482142857142856,1.4386363636363637,140
S17,Aargau Verkehr AG,Friday,14.0,1.4957142857142858,1.8386363636363636,140
S17,Aargau Verkehr AG,Friday,15.0,1.9180952380952379,2.303409090909091,140
S17,Aargau Verkehr AG,Friday,16.0,1.696904761904762,2.061868686868687,140
S17,Aargau Verkehr AG,Friday,17.0,1.675108225108225,2.0710344827586207,154
S17,Aargau Verkehr AG,Friday,18.0,1.615839243498818,1.973737373737374,141
S17,Aargau Verkehr AG,Friday,19.0,0.8186904761904762,1.1441919191919192,140
S17,Aargau Verkehr AG,Friday,20.0,0.7986904761904762,1.1473484848484847,140
S17,Aargau Verkehr AG,Friday,21.0,0.8186904761904762,1.1536616161616162,140
S17,Aargau Verkehr AG,Friday,22.0,0.6190476190476191,0.9563131313131313,140
S17,Aargau Verkehr AG,Friday,23.0,0.5279761904761905,0.8767676767676768,140
S17,Aargau Verkehr AG,Monday,0.0,0.3425925925925926,0.5787356321839081,63
S17,Aargau Verkehr AG,Monday,1.0,-0.13333333333333333,0.0,3
S17,Aargau Verkehr AG,Monday,4.0,0.27083333333333337,0.6125,4
S17,Aargau Verkehr AG,Monday,5.0,0.542156862745098,0.9161458333333333,68
S17,Aargau Verkehr AG,Monday,6.0,0.8860902255639097,1.3037037037037038,133
S17,Aargau Verkehr AG,Monday,7.0,1.654398148148148,2.1340796019900496,144
S17,Aargau Verkehr AG,Monday,8.0,1.6786904761904762,2.043560606060606,140
S17,Aargau Verkehr AG,Monday,9.0,1.6642857142857144,2.089141414141414,140
S17,Aargau Verkehr AG,Monday,10.0,1.0716666666666665,1.420328282828283,140
S17,Aargau Verkehr AG,Monday,11.0,0.8217857142857142,1.1809343434343433,140
S17,Aargau Verkehr AG,Monday,12.0,1.1986904761904762,1.5622474747474748,140
S17,Aargau Verkehr AG,Monday,13.0,0.863095238095238,1.2343434343434343,140
S17,Aargau Verkehr AG,Monday,14.0,0.9464285714285714,1.299368686868687,140
S17,Aargau Verkehr AG,Monday,15.0,1.4789285714285716,1.856439393939394,140
S17,Aargau Verkehr AG,Monday,16.0,1.8741666666666665,2.288257575757576,140
S17,Aargau Verkehr AG,Monday,17.0,2.863356164383562,3.3314950980392157,146
S17,Aargau Verkehr AG,Monday,18.0,2.4738095238095235,2.877020202020202,140
S17,Aargau Verkehr AG,Monday,19.0,1.3348809523809524,1.681691919191919,140
S17,Aargau Verkehr AG,Monday,20.0,1.2488095238095238,1.5886363636363636,140
S17,Aargau Verkehr AG,Monday,21.0,0.7848809523809523,1.1484848484848484,140
S17,Aargau Verkehr AG,Monday,22.0,0.7748809523809523,1.1107323232323232,140
S17,Aargau Verkehr AG,Monday,23.0,0.5307142857142857,0.8977272727272727,140
S17,Aargau Verkehr AG,Saturday,0.0,0.49491228070175436,0.8509578544061303,95
S17,Aargau Verkehr AG,Saturday,1.0,-0.13333333333333333,0.0,3
S17,Aargau Verkehr AG,Saturday,5.0,0.22333333333333333,0.6460526315789474,40
S17,Aargau Verkehr AG,Saturday,6.0,0.28002544529262086,0.6634408602150538,131
S17,Aargau Verkehr AG,Saturday,7.0,0.35488095238095235,0.7174242424242424,140
S17,Aargau Verkehr AG,Saturday,8.0,0.5938095238095239,0.9876262626262626,140
S17,Aargau Verkehr AG,Saturday,9.0,0.64,0.9862373737373737,140
S17,Aargau Verkehr AG,Saturday,10.0,0.6058333333333333,0.9722222222222223,140
S17,Aargau Verkehr AG,Saturday,11.0,0.7423809523809524,1.1090909090909091,140
S17,Aargau Verkehr AG,Saturday,12.0,0.8694047619047619,1.237878787878788,140
S17,Aargau Verkehr AG,Saturday,13.0,1.4060714285714286,1.8119949494949494,140
S17,Aargau Verkehr AG,Saturday,14.0,1.8154761904761905,2.1262626262626263,140
S17,Aargau Verkehr AG,Saturday,15.0,1.2563095238095237,1.6401515151515151,140
S17,Aargau Verkehr AG,Saturday,16.0,1.6552380952380952,2.0345959595959595,140
S17,Aargau Verkehr AG,Saturday,17.0,1.3339285714285714,1.6813131313131313,140
S17,Aargau Verkehr AG,Saturday,18.0,0.974047619047619,1.3608585858585858,140
S17,Aargau Verkehr AG,Saturday,19.0,0.6691666666666667,1.0369949494949495,140
S17,Aargau Verkehr AG,Saturday,20.0,0.6651190476190476,1.0345959595959595,140
S17,Aargau Verkehr AG,Saturday,21.0,0.7485714285714286,1.1035353535353534,140
S17,Aargau Verkehr AG,Saturday,22.0,0.675952380952381,1.0088383838383839,140
S17,Aargau Verkehr AG,Saturday,23.0,0.6536904761904762,1.0017676767676766,140
S17,Aargau Verkehr AG,Sunday,0.0,0.7817543859649123,1.174329501915709,95
S17,Aargau Verkehr AG,Sunday,1.0,0.27777777777777773,0.5916666666666667,3
S17,Aargau Verkehr AG,Sunday,5.0,0.1247311827956989,0.5080459770114942,31
S17,Aargau Verkehr AG,Sunday,6.0,0.4361842105263158,0.8131944444444444,76
S17,Aargau Verkehr AG,Sunday,7.0,0.4304824561403509,0.686574074074074,76
S17,Aargau Verkehr AG,Sunday,8.0,0.38925438596491224,0.6083333333333333,76
S17,Aargau Verkehr AG,Sunday,9.0,0.5260964912280702,0.7587962962962963,76
S17,Aargau Verkehr AG,Sunday,10.0,0.6162280701754387,0.7761574074074074,76
S17,Aargau Verkehr AG,Sunday,11.0,0.4917647058823529,0.7944444444444444,85
S17,Aargau Verkehr AG,Sunday,12.0,0.7315521628498728,0.9643817204301075,131
S17,Aargau Verkehr AG,Sunday,13.0,0.6953571428571428,0.939520202020202,140
S17,Aargau Verkehr AG,Sunday,14.0,1.3569047619047618,1.5959595959595958,140
S17,Aargau Verkehr AG,Sunday,15.0,1.5708333333333333,1.8015151515151515,140
S17,Aargau Verkehr AG,Sunday,16.0,1.795952380952381,2.1426767676767677,140
S17,Aargau Verkehr AG,Sunday,17.0,8.904354354354354,8.795079365079365,113
S17,Aargau Verkehr AG,Sunday,18.0,2.005,2.1863636363636365,140
S17,Aargau Verkehr AG,Sunday,19.0,0.520952380952381,0.7428030303030303,140
S17,Aargau Verkehr AG,Sunday,20.0,0.5690839694656489,0.7968834688346883,131
S17,Aargau Verkehr AG,Sunday,21.0,0.7880392156862746,1.0004166666666667,85
S17,Aargau Verkehr AG,Sunday,22.0,0.30526315789473685,0.6402777777777778,76
S17,Aargau Verkehr AG,Sunday,23.0,0.3912280701754386,0.6342592592592592,76
S17,Aargau Verkehr AG,Thursday,0.0,0.34929824561403505,0.6846743295019158,95
S17,Aargau Verkehr AG,Thursday,1.0,-0.35000000000000003,0.19166666666666665,3
S17,Aargau Verkehr AG,Thursday,4.0,0.23333333333333334,0.7333333333333334,4
S17,Aargau Verkehr AG,Thursday,5.0,0.6176470588235294,0.9716145833333333,68
S17,Aargau Verkehr AG,Thursday,6.0,1.9197994987468672,2.3510582010582013,133
S17,Aargau Verkehr AG,Thursday,7.0,2.6172453703703704,3.013557213930348,144
S17,Aargau Verkehr AG,Thursday,8.0,1.8741666666666665,2.250757575757576,140
S17,Aargau Verkehr AG,Thursday,9.0,1.9200000000000002,2.401641414141414,140
S17,Aargau Verkehr AG,Thursday,10.0,1.4573809523809524,1.8035353535353535,140
S17,Aargau Verkehr AG,Thursday,11.0,0.8077380952380953,1.1553030303030303,140
S17,Aargau Verkehr AG,Thursday,12.0,1.5607142857142857,1.955429292929293,140
S17,Aargau Verkehr AG,Thursday,13.0,1.9392857142857143,2.278914141414141,140
S17,Aargau Verkehr AG,Thursday,14.0,1.5572619047619047,1.9219696969696969,140
S17,Aargau Verkehr AG,Thursday,15.0,1.274642857142857,1.6662878787878788,140
S17,Aargau Verkehr AG,Thursday,16.0,1.6677380952380951,2.0723484848484848,140
S17,Aargau Verkehr AG,Thursday,17.0,2.230194805194805,2.710114942528736,154
S17,Aargau Verkehr AG,Thursday,18.0,1.676241134751773,2.091414141414141,141
S17,Aargau Verkehr AG,Thursday,19.0,1.0405952380952381,1.4066919191919192,140
S17,Aargau Verkehr AG,Thursday,20.0,1.0382142857142858,1.3920454545454546,140
S17,Aargau Verkehr AG,Thursday,21.0,0.9273809523809524,1.3143939393939394,140
S17,Aargau Verkehr AG,Thursday,22.0,0.6763095238095238,1.0606060606060606,140
S17,Aargau Verkehr AG,Thursday,23.0,0.7192857142857143,1.107070707070707,140
S17,Aargau Verkehr AG,Tuesday,0.0,0.526140350877193,0.9061302681992337,95
S17,Aargau Verkehr AG,Tuesday,1.0,-0.3,0.175,3
S17,Aargau Verkehr AG,Tuesday,4.0,0.25416666666666665,0.7208333333333333,4
S17,Aargau Verkehr AG,Tuesday,5.0,0.5316176470588235,0.865625,68
S17,Aargau Verkehr AG,Tuesday,6.0,1.2161654135338347,1.6039682539682538,133
S17,Aargau Verkehr AG,Tuesday,7.0,1.7070601851851852,2.1223880597014926,144
S17,Aargau Verkehr AG,Tuesday,8.0,1.7141666666666666,2.1193181818181817,140
S17,Aargau Verkehr AG,Tuesday,9.0,0.9832142857142857,1.3308080808080807,140
S17,Aargau Verkehr AG,Tuesday,10.0,1.289404761904762,1.6595959595959595,140
S17,Aargau Verkehr AG,Tuesday,11.0,1.1208333333333333,1.4920454545454545,140
S17,Aargau Verkehr AG,Tuesday,12.0,0.8603571428571429,1.2328282828282828,140
S17,Aargau Verkehr AG,Tuesday,13.0,1.3725,1.7467171717171717,140
S17,Aargau Verkehr AG,Tuesday,14.0,1.1933333333333334,1.5599747474747474,140
S17,Aargau Verkehr AG,Tuesday,15.0,1.7942857142857143,2.178409090909091,140
S17,Aargau Verkehr AG,Tuesday,16.0,1.8428571428571427,2.2640151515151516,140
S17,Aargau Verkehr AG,Tuesday,17.0,2.200865800865801,2.612298850574713,154
S17,Aargau Verkehr AG,Tuesday,18.0,1.7713947990543737,2.132070707070707,141
S17,Aargau Verkehr AG,Tuesday,19.0,1.2627380952380953,1.6660353535353534,140
S17,Aargau Verkehr AG,Tuesday,20.0,0.6817857142857143,1.0347222222222223,140
S17,Aargau Verkehr AG,Tuesday,21.0,0.4932142857142857,0.8771464646464646,140
S17,Aargau Verkehr AG,Tuesday,22.0,0.8007142857142857,1.173611111111111,140
S17,Aargau Verkehr AG,Tuesday,23.0,0.8270238095238095,1.1787878787878787,140
S17,Aargau Verkehr AG,Wednesday,0.0,0.41245614035087724,0.7875478927203065,95
S17,Aargau Verkehr AG,Wednesday,1.0,-0.3444444444444445,0.20833333333333334,3
S17,Aargau Verkehr AG,Wednesday,4.0,0.20833333333333337,0.5083333333333333,4
S17,Aargau Verkehr AG,Wednesday,5.0,0.45465686274509803,0.803125,68
S17,Aargau Verkehr AG,Wednesday,6.0,0.906516290726817,1.33015873015873,133
S17,Aargau Verkehr AG,Wednesday,7.0,1.792013888888889,2.2445273631840794,144
S17,Aargau Verkehr AG,Wednesday,8.0,2.0398809523809525,2.3940656565656564,140
S17,Aargau Verkehr AG,Wednesday,9.0,1.5405952380952381,1.9700757575757577,140
S17,Aargau Verkehr AG,Wednesday,10.0,0.9736904761904762,1.3237373737373737,140
S17,Aargau Verkehr AG,Wednesday,11.0,0.8359523809523809,1.1696969696969697,140
